zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
85637,single_family,1996.0,573940.0,573934.0,1.0,2070.0,277.26,1.0,4.0,3.0,2.0,2.0,4.0,"Santa Fe-style gem on 2.14 fully fenced acres with a dream setup for car lovers, hobbyists, or entrepreneurs."
85048,single_family,2004.0,2149909.0,2099913.0,0.9767,5400.0,388.87,1.0,4.0,5.0,4.0,4.0,3.0,"Tapestry Canyon is located within the award-winning Kyrene Elementary and Tempe Union High School Districts. The home is located in the exclusive, gated enclave of Tapestries Canyon."
85338,single_family,2026.0,479540.0,475080.0,0.9907,2230.0,213.04,1.0,5.0,3.0,3.0,3.0,2.0,"Avion is a master-planned community in Goodyear, AZ. Residents enjoy exclusive amenities including a community pool, spa, pickleball courts, and playground."
85131,single_family,2019.0,459990.0,449976.0,0.9782,1710.0,263.14,1.0,2.0,2.0,2.0,2.0,2.0,Montecito with private Salt Water Pool! Enjoy 4 remote Screens = Patio room all year long!
86409,single_family,2004.0,267090.0,275051.0,1.0298,1550.0,177.45,1.0,3.0,2.0,2.0,2.0,3.0,"Clean, Turn-Key 3-Bedroom, 2-Bath Home Featuring A Functional Layout, Bright Living Spaces, And A Large Yard With Room To Enjoy The Outdoors. Convenient Kingman Location Near Local Amenities And Recreation."
85206,single_family,1980.0,375089.0,345055.0,0.9199,1880.0,183.54,1.0,2.0,2.0,2.0,2.0,2.0,The ''800 model'' home has been a hit with buyers for years. The home has a large dining room for family holiday gatherings and the wonderful neighbors. The kitchen has Quartz counters and LED lighting.
85086,single_family,2006.0,1450083.0,1400050.0,0.9655,4560.0,307.03,1.0,7.0,6.0,5.0,5.0,3.0,"Anthem Country Club guard-gated luxury estate on one of the community's most private lots. Over 4,500 sq ft, 7 bedrooms, 5."
85310,single_family,2007.0,2350074.0,2250093.0,0.9575,5440.0,413.62,1.0,6.0,8.0,7.0,7.0,8.0,"Private gated custom estate situated on an expansive over-one-acre lot with breathtaking mountain views and no HOA. This exceptional home features 12-foot ceilings, built-in ceiling speakers, travertine and porcelain tile flooring."
85383,single_family,2018.0,1679915.0,1654907.0,0.9851,3840.0,430.97,1.0,3.0,4.0,3.0,3.0,3.0,Only one of its kind in Blackstone - Semi Custom Toll Bro luxury home in the prestigious guard gated golf course community.
86314,single_family,1991.0,399936.0,385053.0,0.9628,1500.0,256.7,,3.0,2.0,2.0,2.0,2.0,"The ranch-style home in Prescott Valley offers comfort, flexibility, and space in all the right places. The front exterior welcomes you with a long driveway, attached two-car garage, and rare RV parking featuring two RV gates. The detached storage building works beautifully as a workshop, office, or hobby space."
85297,single_family,2007.0,769089.0,748948.0,0.9738,3060.0,244.75,2.0,4.0,3.0,3.0,3.0,3.0,"The den is ideal for a home office, playroom, or guest room. Located in a well-kept Gilbert neighborhood known for pride of ownership and long-term value."
85053,single_family,1969.0,445078.0,452911.0,1.0176,2060.0,219.86,1.0,4.0,3.0,3.0,3.0,2.0,"A pool, two grow beds, and a detached structure perfect for a garage, casita, storage, or zen space. Centrally located with exciting retail and residential improvements completed and on the way."
85375,single_family,1988.0,349927.0,365076.0,1.0433,1890.0,193.16,1.0,2.0,2.0,2.0,2.0,2.0,"Sun City West, one of the Valley's premier 55+ communities, is located in Sun City West. Residents enjoy an exceptional lifestyle with 9 golf courses, 4 major recreation centers, and an incredible variety of clubs, classes, and hobby groups."
85387,single_family,2022.0,398925.0,379935.0,0.9524,1500.0,253.29,1.0,3.0,2.0,2.0,2.0,2.0,"The bright, open floor plan features wood-look tile flooring, crisp white cabinetry, quartz countertops, and abundant recessed lighting. The kitchen flows seamlessly into the spacious great room, ideal for entertaining or relaxing at home. Located near parks, hiking trails, shopping, dining, and convenient Loop 303 access."
86404,single_family,1999.0,1394921.0,1349919.0,0.9677,2680.0,503.7,1.0,3.0,4.0,3.0,3.0,7.0,"Lake Havasu home features 2 bedrooms and 2 bathrooms with an open layout, vaulted ceilings, exposed beams, and expansive glass sliders framing the scenery."
85144,single_family,2026.0,998949.0,999062.0,1.0001,3520.0,283.82,1.0,5.0,4.0,4.0,4.0,4.0,"Modern Farmhouse on 3.34 ACRE w/ Horse Privileges and STUNNING VIEWs. Gourmet Kitchen with high-end Cabinets w/ 42'' uppers, White Quartz Countertops, WOLF appliances & Wood Plank tile Floors."
85144,single_family,2026.0,999057.0,1045346.0,1.0463,3520.0,296.97,1.0,5.0,4.0,4.0,4.0,4.0,"Modern Farmhouse on 3.33 ACRE w/ Horse Privileges and STUNNING VIEWs. Gourmet Kitchen with high-end Cabinets w/ 42'' uppers, White Quartz Countertops, WOLF appliances & Wood Plank tile Floors."
85051,single_family,1964.0,469938.0,469932.0,1.0,2140.0,219.59,1.0,5.0,3.0,3.0,3.0,2.0,"Complete refresh and remodel in 2023! Updates include newer wiring, plumbing to the street, fresh paint, re-floored garage and patio. Enjoy a private, shaded patio with pool and great entertaining space. Flexible 5-bedroom layout with potential garage conversion for added space."
85132,single_family,2026.0,397045.0,397085.0,1.0001,2690.0,147.62,2.0,5.0,3.0,3.0,3.0,2.0,"Beautiful NEW Home in East Valley location, close proximity to San Tan Valley and Queen Creek. Features countless upgrades such as White Shaker Cabinetry, Granite Countertops, Stainless steel appliance package, and 9' ceilings throughout. Spacious walk - in closet in owners suite."
85139,single_family,2026.0,305918.0,305901.0,0.9999,1400.0,218.5,1.0,3.0,2.0,2.0,2.0,2.0,"Beautiful NEW Home in PRIME location, close to major cities, close. Move- in Ready in February 2026."
85741,single_family,1974.0,150084.0,150059.0,0.9998,1500.0,100.04,1.0,4.0,2.0,1.0,1.0,,"The home experienced fire damage and is being offered in its current condition. Situated on a residential lot in an established area, the property offers access to nearby amenities, roadways and everyday conveniences."
85210,single_family,1972.0,256553.0,256578.0,1.0001,1770.0,144.96,1.0,3.0,2.0,2.0,2.0,,"The foreclosure deed has been recorded, allowing for shorter closing timelines. It is a criminal offense to trespass on this property."
85355,single_family,2025.0,406916.0,406895.0,0.9999,1400.0,290.64,1.0,3.0,2.0,2.0,2.0,2.0,"Corner Lot in West Valley is located near the 303 & Northern Pkwy. Features 9' ceilings, Shaw tile flooring, Granite countertops in the kitchen."
85122,single_family,2025.0,340807.0,338098.0,0.9921,1300.0,260.08,1.0,3.0,2.0,2.0,2.0,2.0,"The Cottonwood floor plan is a beautiful three-bedroom, two-bathroom home available now in the stunning community of Ghost Hollow Estates located south of Phoenix in Casa Grande, Arizona."
85140,single_family,2025.0,385068.0,385078.0,1.0,1400.0,275.06,1.0,3.0,2.0,2.0,2.0,2.0,"Beautiful NEW Home in San Tan Valley location, close proximity to Queen Creek and other major cities. Located near Queen Creek, highly rated schools and easy access to shopping centers, dining options and entertainment venues."
85027,single_family,1979.0,424846.0,423944.0,0.9979,1520.0,278.91,1.0,3.0,2.0,2.0,2.0,2.0,New 3bd/2bath cul-de-sac lot in sought after N. Phoenix neighborhood. New CENTRAL A/C in 2024 WITH WARRANTY. New kitchen cabinets w/ tons of storage.
85614,single_family,1972.0,279811.0,269062.0,0.9616,1720.0,156.43,1.0,2.0,2.0,2.0,2.0,2.0,"A truly unique 2 bedroom, 2 bath home in Green Valley Fairways with a 2 car garage. Home has a GVR membership for the active adult. There are numerous upgrades, new HVAC and hot water heater installed in 2021."
85050,single_family,2005.0,1889821.0,1874939.0,0.9921,6850.0,273.71,2.0,7.0,7.0,6.0,6.0,4.0,"Aviano has Top Tier Amenities Incl Clubhouse, Pool, Spa, Fitness Center, Tennis, Pickleball, Trails and Parks."
86406,single_family,1980.0,399982.0,384943.0,0.9624,2100.0,183.31,1.0,4.0,2.0,1.0,2.0,2.0,"The pool home is located in the Riviera Launch Ramp, near the highway and schools. The pool is large and there is a space for a gazebo or fire pit off to the right of the pool."
85266,single_family,1996.0,1130078.0,1100058.0,0.9734,2880.0,381.96,1.0,4.0,3.0,2.0,2.0,4.0,Elegant North Scottsdale home priced below market. The home is designed by Chai Lauren Ventures and styled exclusively with Restoration Hardware finishes.
85338,single_family,2011.0,509978.0,500066.0,0.9806,2070.0,241.58,1.0,4.0,2.0,2.0,2.0,3.0,"Located in Estrella, this split floor plan features 4 bedrooms, fresh interior paint, 8' doors, 20'' tile in main areas, and a custom media wall with lighting."
86406,single_family,2024.0,2749446.0,2674922.0,0.9729,3100.0,862.88,,4.0,6.0,4.0,4.0,10.0,6273 Avienda De Los Colinas is a stunning mid-century modern masterpiece. Be the First to make it yours! Be the first to make the home yours!
85085,single_family,2006.0,800078.0,777930.0,0.9723,3860.0,201.54,2.0,4.0,3.0,3.0,3.0,3.0,"North Gateway offers a balance of wide-open spaces and modern suburban living. The area is divided by Interstate 17, with the west side featuring open desert vistas, a major semiconductor facility, and a few local attractions. The east side is home to several well-designed master-planned communities."
86303,single_family,1996.0,1150090.0,1079929.0,0.939,2540.0,425.17,,4.0,3.0,3.0,3.0,3.0,"The 1.25-acre property offers mountain living just within the Prescott city limits. The massive great room features soaring 16-foot ceilings, dramatic floor-to-ceiling windows, and a stunning stone wood-burning fireplace."
85028,single_family,1969.0,650065.0,658062.0,1.0123,1910.0,344.54,1.0,3.0,2.0,2.0,2.0,2.0,"New Price: $1/4 acre home on nearly 1/4 acres. Prime location super convenient to hiking trails, newly renovated PV mall, SR-51 & more."
85142,single_family,2019.0,800079.0,794943.0,0.9936,2880.0,276.02,1.0,3.0,3.0,3.0,3.0,2.0,"The gourmet kitchen with white Shaker cabinetry opens to a spacious living area. Oversized secondary bedrooms include walk-in closets. Private backyard oasis with heated pool, spa, pergola with artificial turf, extended covered patio."
86426,single_family,1989.0,299849.0,289900.0,0.9668,1440.0,201.32,1.0,3.0,2.0,2.0,2.0,2.0,"Site-built on owned land with a low-fee HOA, this split floor plan flows effortlessly and makes everyday life feel easy from the moment you walk in. Tile floors anchor the main living space for durability and easy care, while brand new carpet in the bedrooms adds a soft, comfortable finish."
85207,single_family,2005.0,1675067.0,1674920.0,0.9999,5000.0,334.98,2.0,7.0,6.0,5.0,5.0,5.0,This rare find features two complete large houses each with its own attached garage. The secondary home has been a highly successful Airbnb offering proven short-term rental income in a market that continues to see double digit growth in 2026.
85233,single_family,1992.0,525072.0,518061.0,0.9866,2150.0,240.96,2.0,3.0,3.0,2.0,2.0,2.0,"The Islands is one of Gilbert's most loved neighborhoods with lakes, parks, and a true community feel. The 3-bed, 2-bath home sits in a sweet spot near all major freeways, and just minutes from Old Town Gilbert."
85339,single_family,2026.0,526532.0,526341.0,0.9996,2140.0,245.95,1.0,4.0,2.0,2.0,2.0,3.0,"The kitchen dazzles with upgraded quartz countertops, 36'' and 42'' staggered slate cabinets. The master suite is thoughtfully separated from the other rooms for added privacy. Enjoy the elegance of wood plank tile throughout, with plush carpeting."
85298,single_family,1999.0,1525060.0,1418476.0,0.9301,4530.0,313.13,1.0,5.0,6.0,5.0,5.0,6.0,"Rare Gilbert Estate With Income Potential, Multi-Gen Flexibility & Prime Acreage Living. The Guest House offers full independent living with its own kitchen, living room, private bedroom, flex/office room, laundry area, and an attached 4-car garage."
86440,single_family,2006.0,494936.0,359901.0,0.7272,3760.0,95.72,2.0,5.0,3.0,1.0,2.0,2.0,"The Willow Valley Community, Colorado, is located in the Willow Valley community. The main home features a spacious loft that offers the perfect setting for hosting memorable gatherings or accommodating extra guests. The property includes an oversized 2-car garage and a fenced yard."
86406,single_family,2025.0,2175070.0,2099058.0,0.9651,2760.0,760.53,,4.0,4.0,1.0,3.0,4.0,"The 4 bedroom, 4 bath home is located in Thompson Bay, near Thompson Bay. The open concept interior features a spacious living area, high-end finishes, and modern design elements that flow seamlessly into the home."
85255,single_family,1999.0,1895100.0,1779918.0,0.9392,3780.0,470.88,1.0,5.0,4.0,3.0,3.0,3.0,"Scottsdale, Arizona, is a luxury property with 5 bedrooms, including two private Jack-n-Jill suites."
85351,single_family,1966.0,499707.0,500901.0,1.0024,2300.0,217.78,1.0,3.0,2.0,2.0,2.0,2.0,"Sun City, Florida, is home to 7 Rec Centers with swimming pools, lap pools, walking pools, Hot tubs and every activity, work shop, & craft you can think of. The Original Fun City! Sun City offers many amenities & low taxes."
85142,single_family,2023.0,549949.0,538091.0,0.9784,2200.0,244.59,1.0,4.0,2.0,2.0,2.0,2.0,"Built in 2023, this thoughtfully designed home offers 2,202 square feet of open, modern living on a 6,325 square foot lot. The split floor plan provides privacy and functionality, featuring a spacious primary suite with a spa-style shower."
85140,single_family,2021.0,617561.0,617439.0,0.9998,1930.0,319.92,1.0,2.0,2.0,2.0,2.0,2.0,"The modern gourmet kitchen features a spacious island, soft-close cabinets, stainless steel appliances, double ovens, & a gas range suitable for both daily meals & entertainment. A dramatic 3-panel sliding glass door opens to your private outdoor retreat, creating that indoor-outdoor lifestyle Encanterra is known for."
85138,single_family,2012.0,324909.0,316405.0,0.9738,1580.0,200.26,1.0,2.0,2.0,2.0,2.0,2.0,"Gorgeous, Move In Ready Home with a serene, private backyard in the Award Winning Active Adult Community of Province. Staggered cabinetry with gorgeous crown molding, pull out drawers, huge corner pantry, rich granite countertops, tile backsplash, and stainless steel appliances."
85383,single_family,2010.0,659948.0,650071.0,0.985,2450.0,265.34,1.0,2.0,3.0,2.0,2.0,2.0,"The GOURMET KITCHEN impresses with premium granite countertops and bar seating. The 2.5-CAR GARAGE includes epoxy floors and plenty of space for a golf cart or toys. The Mita Club provides additional resort-quality amenities, expanding the opportunities for recreation and connection."
85616,single_family,2002.0,610093.0,552926.0,0.9063,2790.0,198.18,1.0,4.0,4.0,3.0,3.0,3.0,"Santa Fe-style property features a 3-bedroom, 2.5-bath main residence and 1-bedroom casita with a custom Murphy bed and spacious open great room. The versatile casita is perfect for guests, entertaining, or an ideal man cave. Seller's loan is VA assumable at 2.75 percent."
